Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015]
United Kingdom,GBR,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,2044089966,3342161621,2439120605,2623518799,3552068848,9643117679.23323,10645651381.1205,11596568483.3642,11211837187.9426,9274761989.82672,9565109384.90186,9931101010.46054,10077435197.2653,10528125661.6366,11569365230.9613,10875677249.0826
United Kingdom,GBR,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,122156843233.697,53842147220.8886,25531788976.2913,27612199941.1928,57333717392.4697,252653397148.112,203636431868.244,209514959646.908,253454117907.322,14547108445.0915,66734551294.0914,27011953461.227,46750710545.1846,35015209365.5531,45456617379.2267,39532805231.1147
United Kingdom,GBR,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,"Population, total",SP.POP.TOTL,37057453,37471535,37889443,38309475,38728778,39145491,39558750,39969903,40381860,40798641,41222875,41655616,42095224,42538304,42980026,43416755
Argentina,ARG,Population growth (annual %),SP.POP.GROW,1.11091620450466,1.11120859669176,1.10909464010634,1.10247301511321,1.08856866353167,1.07023021299288,1.0501665291824,1.03398372181811,1.02539283308112,1.02680978008519,1.03445486935138,1.04428767328593,1.04980926143269,1.04706505456002,1.03305555285726,1.01099303655331
Argentina,ARG,Surface area (sq. km),AG.SRF.TOTL.K2,2780400,2780400,2780400,2780400,2780400,2780400,2780400,2780400,2780400,2780400,2780400,2780400,2780400,2780400,2780400,2780400
Argentina,ARG,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,275544319823.424,260811675445.251,148963180115.207,136125270131.929,142633905600.29,193268075771.523,243362392826.934,292289649030.303,346268245506.721,373600970526.567,432225147588.688,493237294578.028,549867585793.162,603169813880.308,586170690002.102,..
Argentina,ARG,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,7440,6960,3930,3550,3680,4940,6150,7310,8570,9160,10490,11840,13060,14180,13640,..
Argentina,ARG,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,Income share held by lowest 20%,SI.DST.FRST.20,3.19,2.58,2.75,2.72,3.21,3.43,3.58,3.86,3.93,3.93,4.36,4.58,4.73,4.75,..,..
Argentina,ARG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.7558048780488,73.9603170731707,74.1557804878049,74.3412682926829,74.5187804878049,74.6878048780488,74.8499024390244,75.0090487804878,75.1662682926829,75.3245609756098,75.4849756097561,75.6490487804878,75.816243902439,75.9860975609756,76.1586097560976,..
Argentina,ARG,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.561,2.537,2.516,2.495,2.474,2.452,2.432,2.413,2.396,2.382,2.37,2.358,2.347,2.335,2.322,..
Argentina,ARG,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,66.8976,65.9298,64.962,64.0868,63.2116,62.3364,61.4612,60.586,61.264,61.942,62.62,63.298,63.976,63.9136,63.8512,..
Argentina,ARG,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,..,65.3,..,..,..,78.9,..,..,..,..,..,..,55.4,76.6,..,..
Argentina,ARG,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,98.9,98.7,98.7,99.1,99.4,99.4,94.8,97.9,94.97,97.14,98.2,97.04,..,..
Argentina,ARG,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,20.2,19.7,19.2,18.6,17.9,17.1,16.4,15.8,15.4,15,14.6,14.2,13.8,13.3,12.9,12.5
Argentina,ARG,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,2.29999995231628,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,91,89,95,97,99,99,97,94,96,99,98,95,94,94,95,..
Argentina,ARG,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,98.49374,98.08436,102.02763,99.9221,98.56244,96.68493,99.1302,101.84921,105.08731,104.98727,104.80879,104.41399,103.22477,100.87737,..,..
Argentina,ARG,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,86.39855,87.19633,86.65237,85.866,85.21069,84.13154,83.90087,83.75379,84.84822,87.53422,89.24981,90.67163,105.19255,106.32314,..,..
Argentina,ARG,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.00814,1.00553,1.00419,1.02462,1.03521,1.03859,1.04089,1.04552,1.0511,1.04461,1.03869,1.0393,1.03367,1.03008,..,..
Argentina,ARG,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,..
Argentina,ARG,Forest area (sq. km),AG.LND.FRST.K2,318600,315252,311904,308556,305208,301860,298680,295500,292320,289140,285960,282992,280024,277056,274088,271120
Argentina,ARG,"Water productivity, total (constant 2010 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,..,..,..,..,..,..,..,..,..,..,..,..,13.3501092780085,..,13.7976110121354,..
Argentina,ARG,Improved water source (% of population with access),SH.H2O.SAFE.ZS,96.3,96.5,96.7,96.9,97.1,97.3,97.5,97.7,97.9,98.1,98.2,98.4,98.6,98.8,98.9,99.1
Argentina,ARG,Improved sanitation facilities (% of population with access),SH.STA.ACSN,91.4,91.7,92.1,92.5,92.8,93.2,93.5,93.9,94.2,94.5,94.9,95.2,95.5,95.8,96.1,96.4
Argentina,ARG,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1661.60550753448,1563.12609024423,1502.22488095167,1589.54109916672,1717.95722550296,1710.82337426806,1841.98580592157,1846.93675638893,1924.37262671903,1852.32314478318,1909.7257044784,1918.5063785877,1906.62981149596,1894.6178719302,..,..
Argentina,ARG,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.80697572496415,3.53953268794566,3.25331267076162,3.47503504028703,4.03240701268705,4.11163482404653,4.40452504186811,4.49683365506291,4.74417840089585,4.42796011269101,4.34227205162182,4.56204851225823,..,..,..,..
Argentina,ARG,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2078.2863841182,2109.49458035279,2003.43404362001,2167.7143839742,2279.28699428626,2392.89373072367,2357.96126015104,2438.00941923727,2752.12682130046,2708.98729200318,2847.3268785838,2901.36148748827,2954.53945084126,3093.353228187,..,..
Argentina,ARG,GDP (current US$),NY.GDP.MKTP.CD,284203750000,268696750000,97724513456.4782,127586251760.673,181873056796.968,220813784300.124,262666517346.674,329317513142.711,403781994527.786,376627876887.774,461640242696.171,557890203658.125,604378456915.579,623932049499.496,548054865646.534,..
Argentina,ARG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.788998929008557,-4.40883969595698,-10.8944848114851,8.83704077566954,9.02957332125899,9.19848898286102,8.40286856609245,7.96557324797851,3.07494550317222,0.0500244563851595,9.45157833146632,8.38645145563733,0.801760179229987,2.88535188297455,0.453605479037094,..
Argentina,ARG,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1.03728709049842,-1.09576770450192,30.5552040288409,10.4957030419556,30.736864170015,10.6201555452166,15.2424334139013,17.6789209711745,21.2456715033139,9.88504085289779,17.2105724723852,17.7976859991023,18.6664479868475,19.7124714130445,29.3413646026982,..
Argentina,ARG,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,5.05302148878072,4.89280607440549,10.822087179809,11.0423301528658,9.00967344804729,8.44257099626942,7.69751662601912,8.78110692834489,7.22788615986988,6.23480527117392,8.1751316089792,7.49246451037583,6.69742129890321,7.38458996809025,8.31352404775114,..
Argentina,ARG,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,28.0630654161225,27.0352895456652,32.4002856130079,34.9022359973749,34.6757328789255,34.6794009275614,35.1118287848407,33.6056463181111,33.119082506802,31.7352863757781,30.9040009435871,31.1276449786328,29.7894829871528,28.7862622554011,28.7613473734568,..
Argentina,ARG,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,66.8839130950968,68.0719043799294,56.7776272071831,54.0554338497593,56.3145936942505,56.8780280937076,57.1906545891401,57.613246753544,59.6530312436525,62.029908353048,60.9208672562218,61.3798904106876,63.513095713944,63.8291477420591,62.9251285868245,..
Argentina,ARG,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,10.986396203428,11.5791314930307,28.3826540405656,25.9309089022757,21.5002443763064,20.9037141020049,20.3417303814157,19.7528793307249,19.7291019231999,17.2651359184321,17.3676375596372,17.5637162059635,15.4803096289206,14.3239961102769,14.7857287974793,..
Argentina,ARG,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,11.6361061386417,10.2732913591251,13.3700972551027,14.7137808435275,15.4711647365981,15.8927304772307,15.5525939652822,16.1087501646024,16.5413533266536,12.9176898303401,14.8447403469592,16.007843780573,13.7160134417613,14.3958491202542,14.4918513486447,..
Argentina,ARG,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,16.1926962610451,14.1791815494605,11.9606180817711,15.1375530546581,18.2373149497716,19.0772652072483,20.889283248171,22.2494001624083,21.0233159913108,16.147267633988,19.0978925655273,19.7372031208144,17.0086349926182,18.548058562924,19.5433704918752,..
Argentina,ARG,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,Start-up procedures to register a business (number),IC.REG.PROC,..,..,..,13,13,13,13,13,14,14,14,14,14,14,14,14
Argentina,ARG,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,16.1290412248255,12.4244152562322,16.9568508595133,27.4282060308842,22.3198920801758,21.5522324164856,19.5076747952508,17.3298284246634,9.86927612921526,12.1459224893305,13.8440681918761,7.8115352652268,5.66776489268292,8.51130985218654,10.9737261303302,..
Argentina,ARG,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.14882368723143,1.1842346437015,1.09188047859748,1.06089364594404,0.799696413965788,0.762448625002699,0.697879247367395,0.691981964580775,0.682994134877242,0.783761711581475,0.747778636335571,0.720326045917766,0.748596481666467,0.823482588736399,0.90853541344597,..
Argentina,ARG,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,17.5810590485609,18.0874244208887,17.4519490973966,20.6535373030331,35.2722883702454,57.3289942567057,80.8188264138509,102.721528270687,117.221183351189,131.129449217276,141.383021999383,149.090622449436,156.56475598674,162.527421663231,158.798561112357,..
Argentina,ARG,Internet users (per 100 people),IT.NET.USER.P2,7.0386830862178,9.78080728532407,10.8821243775325,11.9136965509954,16.0366841054923,17.7205833696065,20.9272021035896,25.9466329403819,28.1126234799907,34,45,51,55.8,59.9,64.7,..
Argentina,ARG,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,9.35185630557545,9.26734447550764,7.66904536724454,8.89749476292353,7.71902367797146,6.82663003884753,7.05418221980282,6.59445029079414,9.01736918631716,8.68693306584071,7.50483414393967,7.48073935864493,7.69544073664613,9.84358697736032,6.67573546182271,..
Argentina,ARG,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,18.1190431160743,17.4408510709564,35.446582208288,34.0162042548362,31.3520325683286,31.2660281688588,30.7226062975864,30.5130447029869,31.5714919752886,25.0799013552962,27.0729863735592,28.3873778319738,24.4807865513755,24.1059743798466,24.3706257114305,..
Argentina,ARG,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,100,96.5843214784,92.8663202839,100.8022534173,110.8273408172,112.4334965738,121.9867318647,136.0798619957,169.9395313215,141.3192754205,148.735231645,175.4203564847,177.9632240419,174.0257502555,170.2755483564,..
Argentina,ARG,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,Net migration,SM.POP.NETM,..,..,-90000,..,..,..,..,-84998,..,..,..,..,30000,..,..,..
Argentina,ARG,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,267700012.2,256100006.1,119550003.1,180410003.7,234470001.2,314010000,355570000,462540000,630140000,767034064.105616,1037765445.69439,1137054505.60572,979205922.333175,893993486.561137,751795304.88232,721330452.18646
Argentina,ARG,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,10418314339.1428,2166136829.76399,2148910000,1652010000,4124710000,5265250000,5537340000,6473150000,9725560000,4017158924.88408,11332718626.4345,10839930944.6815,15323933916.8241,9821661858.15874,5065335541.96486,11654938226.592
Argentina,ARG,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,1.41644920928592,3.88454863138113,2.15152278696734,2.78364556026936,2.35845293130602,2.4569879580767,2.90909090909091,2.53540770414179,3.23363014977517,3.10623091587781,2.9362338264859,2.12936474159931,4.26414169930537,0.764017296035122,1.14448511501598,..
Japan,JPN,"Population, total",SP.POP.TOTL,126843000,127149000,127445000,127718000,127761000,127773000,127854000,128001000,128063000,128047000,128070000,127817277,127561489,127338621,127131800,126958472
Japan,JPN,Population growth (annual %),SP.POP.GROW,0.167275578113187,0.240952587521069,0.232527187105684,0.213980948779682,0.0336622582725446,0.00939209655766336,0.0633735894181335,0.114908847726211,0.0484253945978966,-0.0124946312294096,0.0179605415195644,-0.197526883816496,-0.200320558786153,-0.174866975766575,-0.162550165733791,-0.136430273792572
Japan,JPN,Surface area (sq. km),AG.SRF.TOTL.K2,377800,377880,377890,377900,377910,377910,377920,377930,377940,377947,377950,377955,377960,377962,377962,377962
Japan,JPN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,4436454811348.97,4526493073319.84,4301492469532.65,4343253410559.08,4746337030926.28,5001624597230.26,4931412539824.87,4812119248116.75,4835553463893.73,4797984239603.65,5376457293449.54,5775642089127.08,6101584008688.96,5900300379778.34,5326356048883,4656384365617.84
Japan,JPN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,34980,35600,33750,34010,37150,39140,38570,37590,37760,37470,41980,45190,47830,46340,41900,36680
Japan,JPN,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,3331891732543.47,3433058225307.44,3527675218235.43,3627694644905.67,3823218017342.91,3980274940659.91,4180595155929.62,4408332808386.44,4433212301469.35,4192471056673.6,4437370515328,4522722552114.98,4700739701370.54,4844841330050.73,4835876774766.13,4934417663139.57
Japan,JPN,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,26270,27000,27680,28400,29920,31150,32700,34440,34620,32740,34650,35380,36850,38050,38040,38870
Japan,JPN,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,7.37,..,..,..,..,..,..,..
Japan,JPN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.0760975609756,81.4170731707317,81.5634146341463,81.76,82.030243902439,81.9251219512195,82.3219512195122,82.5070731707317,82.5875609756098,82.9314634146342,82.8426829268293,82.5912195121951,83.0960975609756,83.3319512195122,83.5878048780488,..
Japan,JPN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.359,1.33,1.32,1.29,1.29,1.26,1.32,1.34,1.37,1.37,1.39,1.39,1.41,1.43,1.42,..
Japan,JPN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,5.2394,5.5192,5.799,5.6642,5.5294,5.3946,5.2598,5.125,5.0068,4.8886,4.7704,4.6522,4.534,4.3462,4.1584,..
Japan,JPN,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,55.9,..,..,..,52,54.3,..,..,..,..,..,..,..,..,..,..
Japan,JPN,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,99.8,..,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,4.5,4.3,4.1,4,3.9,3.7,3.6,3.5,3.4,3.3,3.2,3.4,3,2.9,2.8,2.7
Japan,JPN,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,..,..,..,..,3.40000009536743,..,..,..,..,..
Japan,JPN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,96,98,98,98,98,98,97,96,95,94,94,94,96,95,98,..
Japan,JPN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,102.38032,102.65642,99.4435,99.05454,100.94517,101.10062,100.91064,104.32427,..,101.42707,100.59418,102.1159,102.0557,..,..,..
Japan,JPN,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,101.8341,102.53086,102.67535,101.94824,101.24527,100.99853,100.98081,100.41909,100.64297,100.92659,101.6095,101.76543,101.80726,101.91998,..,..
Japan,JPN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.00584,1.00513,1.00411,1.00285,1.00151,1.00107,1.00128,1.00096,1.00043,1.00095,1.00052,1.00089,1.00102,1.00124,..,..
Japan,JPN,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Japan,JPN,Forest area (sq. km),AG.LND.FRST.K2,248760,248878,248996,249114,249232,249350,249412,249474,249536,249598,249660,249644,249628,249612,249596,249580
Japan,JPN,"Water productivity, total (constant 2010 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,..,..,60.5563950261984,..,..,..,..,67.6914430437542,..,..,..,..,68.3744825405302,..,69.2803492766383,..
Japan,JPN,Improved water source (% of population with access),SH.H2O.SAFE.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Japan,JPN,Improved sanitation facilities (% of population with access),SH.STA.ACSN,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Japan,JPN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,4092.71408749399,4018.45563866015,4005.94409353054,3964.8044206768,4090.64445331517,4073.87197608258,4065.63430944671,4024.99795314099,3868.17621795523,3688.6201785282,3895.6834543609,3614.38479869979,3543.27421656234,3570.4368119394,3470.18244058528,..
Japan,JPN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,9.61388106556925,9.45490681012041,9.54706161873749,9.68810041654269,9.85690839927677,9.68611131459698,9.62737359018881,9.77147596503152,9.42296130029751,8.59862199817255,9.12718504723979,9.29183430343302,..,..,..,..
